text,retweet_count,hashtags,user_mentions
RT @ScotGovFM: Today @ScotGovFM Nicola Sturgeon met @citylordmayor William Russell and @bankofengland Governor Mark Carney at Bute House in…,157,[],"['ScotGovFM', 'ScotGovFM', 'citylordmayor', 'bankofengland']"
RT @scotgovhealth: Figures published today show @ScotGov strategies are delivering real results forpatients as NHS Scotland is continuing…,207,[],"['scotgovhealth', 'scotgov']"
"RT @scotgov: Update on #coronavirus testing:As of 2PM on Tuesday 28 January 2020, a total of 11 Scottish tests have concluded:11 confirm…",115,['coronavirus'],['scotgov']
RT @ScotFinEnt: NEWS: Scotland is formally recognised as the UK's first fintech cluster of excellence. This is evidence of stellar growth w…,141,[],['ScotFinEnt']
RT @BBCPolitics: Alcohol sales fall in Scotland after price increases: Extend this to other parts to the UK?Conservative MP Tobias Ellwoo…,119,[],['BBCPolitics']
RT @rosscolquhoun: 🔍 That record: https://t.co/PtuM33CO1j,120,[],['rosscolquhoun']
"RT @scottishcities: First Minister, Nicola Sturgeon and the Lord Mayor of London are today co-chairing a #green #finance discussion in Edin…",48,"['green', 'finance']",['scottishcities']
"Bring it on. @scotgov got work to do on many issues but I’ll promote our record against his any day - a better NHS, free education (&amp; record number of poorer kids now at uni), more police officers, universal benefits like prescriptions, personal care, baby boxes...&amp; on it goes... https://t.co/OTsDIDekov",690,[],['scotgov']
"RT @rosscolquhoun: A subsample, but look at that Scotland number.",170,[],['rosscolquhoun']
RT @STVNews: ScotRail had the second largest leap in passenger satisfaction levels in the UK. https://t.co/YAH7TRnKZp,137,[],['STVNews']
RT @HolocaustUK: “Auschwitz shows what can happen when bigotry is given free reign.  The Holocaust didn’t start at the end of the railway…,162,[],['HolocaustUK']
RT @ScotGovFM: Today is the 75th anniversary of the liberation of Auschwitz. Read First Minister @NicolaSturgeon full #HolocaustMemorialDay…,103,['HolocaustMemorialDay'],"['ScotGovFM', 'NicolaSturgeon']"
RT @scotgov: Migration to Scotland supports our economic growth and helps us thrive as a country. We want to introduce a Scottish Visa to…,599,[],['scotgov']
RT @David_K_Clark: The uncomfortable truth that cannot be avoided post-Brexit is that the needs and hopes of Scotland and England have now…,797,[],['David_K_Clark']
RT @STVNews: Entertaining the idea of a Scottish visa could give Boris Johnson a counter to the argument he is deaf to Scotland's interests…,74,[],['STVNews']
RT @EdConwaySky: Tomorrow Britain will decide whether to allow Huawei a role in building its 5G network. A quick thread on why this matters…,598,[],['EdConwaySky']
"RT @ScotGovFM: The First Minister @nicolasturgeon has today chaired a meeting with stakeholders from civic society, part of a series of rou…",135,[],"['ScotGovFM', 'NicolaSturgeon']"
RT @Political_AlanS: I also asked the FM for a response to comments made by Emily Thornberry after the Labour leadership hopeful told a hus…,130,[],['Political_AlanS']
RT @Political_AlanS: Speaking with @NicolaSturgeon following the launch of plans for a Scottish visaThe First Minister says she’s hopeful…,31,[],"['Political_AlanS', 'NicolaSturgeon']"
"RT @SkyNews: .@NicolaSturgeon says she's putting forward proposals for ""distinctive Scottish solutions to a distinctive Scottish challenge.…",282,[],"['SkyNews', 'NicolaSturgeon']"
RT @ScotGovFM: First Minister @NicolaSturgeon was in Edinburgh to unveil proposals for a new Scottish Visa to address depopulation and cut…,321,[],"['ScotGovFM', 'NicolaSturgeon']"
"RT @HMD_UK: Today is #HolocaustMemorialDay. Together we must #StandTogether to challenge prejudice and hatred, and work towards a better fu…",10114,"['HolocaustMemorialDay', 'StandTogether']",['HMD_UK']
"RT @HolocaustUK: Today is Holocaust Memorial Day. We remember the six million Jewish men, women and children murdered, honour those who sur…",479,[],['HolocaustUK']
"RT @scotgov: UPDATE on #coronavirus testing:As of 2PM on Sunday 26 January 2020, a total of 6 Scottish tests have concluded:6 were conf…",182,['coronavirus'],['scotgov']
Well this is just lovely @AnnetteStreetPS - fills the ❤️ with joy. What a talented young lady. #govanhill #glasgow #RabbieBurns https://t.co/1rpl4lkqxy,265,"['govanhill', 'glasgow', 'RabbieBurns']",['AnnetteStreetPS']
"A beautiful love song, beautifully performed by @eddireader to wish you all a very happy Burns Night #RabbieBurns 🏴󠁧󠁢󠁳󠁣󠁴󠁿 https://t.co/8RWte54XTp",374,['RabbieBurns'],['eddireader']
@ryannmcshanee1 I’m pretty much at 1000 now!!,4,[],['ryannmcshanee1']
"@racheltodd__ happy 18th birthday, Rachel x",1,[],['racheltodd__']
RT @MareeToddMSP: Thank you to all the children &amp; young people who spoke so powerfully to myself &amp; @NicolaSturgeon today about children’s r…,63,[],"['MareeToddMSP', 'NicolaSturgeon']"
"RT @wordsofhelen: Book lovers, a debut author asked me to explain last night why pre-orders are so important and it struck me that authors…",2396,[],['wordsofhelen']
RT @scotgov: 🌹 Robert Burns’ poetry is beautiful in any language. #BurnsNight is just one of the ways we welcome people from around the w…,774,['BurnsNight'],['scotgov']
RT @susie_mccabe: So my first ever gig in London was the Royal Albert hall.My first ever Reply from the Lassies at a Burns Supper was last…,27,[],['susie_mccabe']
Well done @StAlbertsG41 ❤️🏴󠁧󠁢󠁳󠁣󠁴󠁿 https://t.co/DaypIPOnIv,63,[],['StAlbertsG41']
"@JulieTorley @karynmccluskey @KeeganSmith_Law @fionacarereview It was great to meet you, Julie. You’re doing brilliantly - a real inspiration!",0,[],"['JulieTorley', 'karynmccluskey', 'KeeganSmith_Law', 'fionacarereview']"
RT @NACWGScot: Throughout 2019 we have been exploring Policy Coherence.Our 2019 Report and Recommendations highlights what we’ve learned…,77,[],['NACWGScot']
RT @Louisemac: Delighted to share the latest Report &amp; Recommendations from @NACWGScot focussed on policy coherence &amp; gender equality for wo…,26,[],"['Louisemac', 'NACWGScot']"
"@morganrossxo Great question, Morgan - thank you!",3,[],['morganrossxo']
@ReidEileen1 She’s gorgeous - congratulations to you all ❤️,0,[],['ReidEileen1']
"RT @LyndseyYsi: Team @ysortit meeting @NicolaSturgeon tonight. Very proud of our AMAZING @intandemScot Mentees💜 Well done Alicia, Aiva &amp; Ca…",31,[],"['LyndseyYsi', 'ysortit', 'NicolaSturgeon', 'intandemScot']"
It was my pleasure @intandemScot - thanks to the young people for spending time with me tonight talking about what matters to them. @1000voicesscot https://t.co/iOmfYusZnO,89,[],"['intandemScot', '1000voicesscot']"
All three devolved parliaments have now rejected the EU Withdrawal Bill - it is unprecedented and momentous. For the UK to ignore that reality will simply demonstrate how broken the Westminster system is. https://t.co/r9hfcAjCgW,4542,[],[]
"Important milestone for the new Scottish National Investment Bank as the establishing legislation is passed by @ScotParl - the Bank will be instrumental in helping us meet the big challenges ahead in a positive way, especially the need to become a net zero emissions country.",666,[],['ScotParl']
@BlairTheHair 👋,2,[],['BlairTheHair']
"RT @ClacksOor: The First Minister, Nicola Sturgeon, joined us last night for dinner and a discussion about issues around the current care s…",62,[],['ClacksOor']
"RT @ScotGovFM: First Minister @NicolaSturgeon was in Edinburgh to celebrate the positive impact of EU citizens, like Anna from Poland, on S…",275,[],"['ScotGovFM', 'NicolaSturgeon']"
RT @Feorlean: With Wales voting tomorrow it is now possible that all three devolved administrations will refuse to give their consent to th…,711,[],['Feorlean']
@HeatherCarmic16 @MaartenUhl Wow!,0,[],"['HeatherCarmic16', 'MaartenUhl']"
@HeatherCarmic16 @MaartenUhl Happy Birthday! Tell Amy I sad hi too. Have a great night x,0,[],"['HeatherCarmic16', 'MaartenUhl']"
@MaartenUhl A very happy 50th birthday to Heather - I’ll be joining her in the 50 club soon!! Hope tonight’s party is lots of fun.,0,[],['MaartenUhl']
RT @HumzaYousaf: Packed out Polloksheilds Community Centre in the heart of @NicolaSturgeon Constituency. An energised room full of activist…,270,[],"['HumzaYousaf', 'NicolaSturgeon']"
@AlynSmith @BrittonTweed Absolutely love my Amy @BrittonTweed specs case https://t.co/qymLzn4w2D,15,[],"['AlynSmith', 'BrittonTweed', 'BrittonTweed']"
RT @nytimesbooks: See our 2020 sneak preview of books coming out from around the world https://t.co/bvrTl5Gs8E,48,[],['nytimesbooks']
"RT @theSNP: 📣 @NicolaSturgeon: ""There's a really fundamental issue at stake right now in Scotland, and it's not actually about whether or n…",1211,[],"['theSNP', 'NicolaSturgeon']"
"RT @ScotGovEdu: Scotland’s universities are just shy of targets for widening access - 2yrs ahead of expected. In 2018/19, 15.9% of full-t…",249,[],['ScotGovEdu']
RT @ScotGovFM: Trade deals touching on devolved issues should require the consent and participation of the Scottish Government and Scottish…,330,[],['ScotGovFM']
"RT @juliehepburnsnp: We need a massive culture shift in how we deal with miscarriage - all too common, but incredibly traumatic and rarely…",207,[],['juliehepburnsnp']
RT @ScotGovFM: First Minister @NicolaSturgeon launched the Low Carbon Challenge Fund at @StarRefrig in Glasgow. The £6m fund will help smal…,136,[],"['ScotGovFM', 'NicolaSturgeon', 'StarRefrig']"
🎵 He’s ‘gonna be the man who’s havering to you’ - honestly didn’t expect this much comedy gold from Jackson’s launch. https://t.co/oW9UUiwtY6,1237,[],[]
"Tough man talk - but didn’t he just ‘take me on’ in the general election and lose half his seats? On the strength of that performance, he’s certainly my favoured candidate for Tory leader! https://t.co/HHAOr1AWnY",2432,[],[]
RT @Glasgow_Times: Such an amazing initiative👏https://t.co/8WOfC7gSa1,59,[],['Glasgow_Times']
"RT @georgeeaton: Whatever your view of Scottish independence, it's hard to argue that Scotland being pulled out of the EU against its will…",2061,[],['georgeeaton']
A sensible Labour voice https://t.co/cMy2WS42A2,1019,[],[]
My full response to UK government letter. #indyref2020 https://t.co/UvAFrDJF1n,2745,['indyref2020'],[]
RT @GrayInGlasgow: Johnson's reply ignoring those election results in Scotland &amp; the Scottish Parliament's vote for a referendum is just 8…,232,[],['GrayInGlasgow']
RT @KirstyStricklan: Not sure Boris Johnson refusing a Section 30 order for indyref2 should be described as ''breaking news''. The only thi…,405,[],['KirstyStricklan']
3/ @scotgov will set out our response and next steps before the end of this month - when we will also again ask @ScotParl to back Scotland’s right to choose our own future.,665,[],"['scotgov', 'ScotParl']"
"2/ The problem for the Tories is the longer they try to block democracy, the more they show the Westminster union is not one of equals and fuel support for independence. This response predictable - but also unsustainable and self defeating. Scotland will have the right to choose.",783,[],[]
1/ Tories are terrified of Scotland’s right to choose - because they know that when given the choice we’ll choose independence. Tories have no positive case for the union - so all they can do is attempt to deny democracy. It will not stand. https://t.co/ILpW8Sx4kv,3407,[],[]
Jess Phillips is singing from exactly the same hymn sheet as Boris Johnson today. The sound in the background is Scottish Labour’s few remaining voters running for the hills. https://t.co/bZB89qtdyq,1005,[],[]
"RT @ScotGovFM: The First Minister @nicolasturgeon today chaired a meeting with economy and business leaders, the first of a series of round…",216,[],"['ScotGovFM', 'NicolaSturgeon']"
It’s not independence that’s threatening Scotland’s internationalism - it’s not being independent and therefore dragged out of the EU against our will that’s doing it. https://t.co/K9UL3P2vQQ,1834,[],[]
RT @JohnSmithCentre: The John Smith Centre is set to partner with @RBS to deliver a Leadership Academy for 300 Scots over the next 5 years.…,52,[],"['JohnSmithCentre', 'RBS']"
RT @ScotGovFM: First Minister @NicolaSturgeon meets compassionate community volunteers involved in Broke not Broken @broke_not - a project…,74,[],"['ScotGovFM', 'NicolaSturgeon', 'broke_not']"
RT @BarnardosScot: Delighted to host a #1000voices event today with special guest @NicolaSturgeon &amp; a fabulous group of young ppl! Thanks t…,48,['1000voices'],"['BarnardosScot', 'NicolaSturgeon']"
"RT @SunScotNational: Tomorrow's front page of the Sunday National: 80,000-plus brave the wet and windy weather to march for independence…",438,[],['SunScotNational']
"RT @CeliaImrie: Bravo, only not there because I'm in France #AUOBGlasgow #indyref2 #AuldAlliance VivaScotland",571,"['AUOBGlasgow', 'indyref2', 'AuldAlliance']",['CeliaImrie']
RT @GrayInGlasgow: #AUOBGlasgow turnout is phenomenal. Torrential rain &amp; still tens of thousands here! Carnival atmosphere in parts too. Wi…,468,['AUOBGlasgow'],['GrayInGlasgow']
RT @rosscolquhoun: 🏴󠁧󠁢󠁳󠁣󠁴󠁿 A stunning sight of thousands of pro-independence supporters marching in the torrential rain of Glasgow. https:/…,1595,[],['rosscolquhoun']
RT @ScotGovFM: This year marks the 20th anniversary of the Solway Harvester tragedy. Today we remember the seven Scottish fishermen who l…,127,[],['ScotGovFM']
"Good luck to everyone marching for independence in Glasgow today - hope the weather isn’t too bad! Sorry I can’t be there today, but look forward to seeing you all again soon. In the meantime, sending my support and best wishes.",1663,[],[]
@OisinCares @JamieKinlochan Looking good @OisinCares - hope you had a good time,0,[],"['OisinCares', 'JamieKinlochan', 'OisinCares']"
This is good news. Credit to all involved and best wishes to the NI Assembly as it gets back to work. https://t.co/6wuZ4mCUTo,390,[],[]
"RT @ViridorUK: It was our pleasure to welcome First Minister @NicolaSturgeon to the GRREC today, discussing how this unique facility divert…",35,[],"['ViridorUK', 'NicolaSturgeon']"
"RT @theSNP: 🤝 @NicolaSturgeon: ""Through Scotland becoming independent, we can achieve a true partnership both with the UK and with other Eu…",838,[],"['theSNP', 'NicolaSturgeon']"
"Labour MP, Ben Bradshaw - “The political class in England - and this includes my own party - must very quickly recognize the Scots' right to self-determination.” Goes on to say that all his 2014 No voting family in Scotland would now vote Yes. A must read. https://t.co/oq1TqyUsfY",1436,[],[]
RT @Paauul: @NicolaSturgeon plugging in Glasgow's first fully electric bus provided @SPEnergyNetwork and @FirstinGlasgow working together t…,65,[],"['Paauul', 'NicolaSturgeon', 'SPEnergyNetwork', 'FirstinGlasgow']"
